650	0.0276838179656617
648	0.0276170184652007
646	0.0277356074158059
644	0.0277876297186545
642	0.0277118894195578
640	0.027706894787718
638	0.0277699021521929
636	0.0277053439873999
634	0.0277702979043274
632	0.0277680251253402
630	0.0278261042035593
628	0.0278148829788509
626	0.0277737937107987
624	0.027857886384722
622	0.0278356427410638
620	0.0278344043682648
618	0.0278373121079798
616	0.0278249434100022
614	0.0278967382727725
612	0.0278748723146762
610	0.0279461563937336
608	0.0279393419668523
606	0.0279887780623098
604	0.0279474212641244
602	0.0279744619613585
600	0.0279167745245277
598	0.027979442435322
596	0.0280305657862761
594	0.0280344994293057
592	0.0280844687437296
590	0.0280568697573353
588	0.0280963038184579
586	0.0281433815068057
584	0.0280994918015936
582	0.0281692578714231
580	0.0281641813578331
578	0.0281451393104805
576	0.0281279115195264
574	0.0281278120808409
572	0.0281496089955044
570	0.0281595028927561
568	0.0281644809010495
566	0.0282367069190884
564	0.0282262938165169
562	0.0282608470283244
560	0.0283110988258276
558	0.028314730051829
556	0.0283497844727703
554	0.0284338920553856
552	0.0284472819034126
550	0.0285171140288331
548	0.0285183673867595
546	0.0285206684842315
544	0.0284786677269825
542	0.02851147905086
540	0.0284587121766893
538	0.0285284960657804
536	0.0284909351356008
534	0.0284848350712798
532	0.0284810139874061
530	0.0305093768504641
528	0.0305846598224422
526	0.030626440766547
524	0.0306944017863215
522	0.0306881986597295
520	0.0306918805355011
518	0.0307745634809052
516	0.0308554169609958
514	0.0308735748457946
512	0.0309489907567393
510	0.0309436500455575
508	0.0309865094372834
506	0.0309658273528472
504	0.0310131861953804
502	0.0310089710923517
500	0.0310373139297308
498	0.0311383939598932
496	0.0311141624776856
494	0.0311334477134307
492	0.0312119404968749
490	0.0312181877436274
488	0.0312939110826285
486	0.0312410940484621
484	0.0312841429133966
482	0.0313777345378388
480	0.0312703446059051
478	0.0313446156136279
476	0.0313744922542181
474	0.0313969323611313
472	0.0315088700783745
470	0.0315839846836917
468	0.031687983360226
466	0.0318619570535634
464	0.0319188456414738
462	0.0319377879043164
460	0.032030173610825
458	0.0320332304753072
456	0.0320554153008733
454	0.0321776951166794
452	0.0322748481708983
450	0.0323380671891418
448	0.0324193805261496
446	0.0324702991276734
444	0.032653440891296
442	0.0327059605537094
440	0.0327932193081088
438	0.0328300991802867
436	0.0329528961414481
434	0.0330093918342706
432	0.0330231590759957
430	0.0330971567047637
428	0.033243417269936
426	0.0332119754370553
424	0.0333294256917084
422	0.0333768266597583
420	0.0334020583951867
418	0.0335560712695551
416	0.0336744680756693
414	0.0338011835830742
412	0.0340761735734667
410	0.0342728315718283
408	0.0344567658643148
406	0.0346387807626695
404	0.0348015004060452
402	0.0348623088775664
400	0.0328678735888453
398	0.0331116394404545
396	0.0331509968986182
394	0.0333642828748219
392	0.0335329239643904
390	0.0336945224809944
388	0.0337798504640111
386	0.0340600994599656
384	0.0341868631788342
382	0.0345011329653427
380	0.034663255554514
378	0.0349005628328667
376	0.0351718401090195
374	0.0354154734704454
372	0.0359474682507816
370	0.0363316893242138
368	0.0365884599339138
366	0.0379472289209755
364	0.0380350771251688
362	0.0381395824421342
360	0.0383518817066835
358	0.05130981943894
356	0.050967165569417
354	0.050756353977473
352	0.0505466498918547
350	0.0503282620309028
348	0.0499727089830223
346	0.0499342242967455
344	0.049969254162888
342	0.0497810668968835
340	0.0496882279035644
338	0.0497858394519362
336	0.0496316694497415
334	0.0496341679469052
332	0.0494681172139632
330	0.0494391205758949
328	0.0494970118414303
326	0.049484256944779
324	0.0496042283584306
322	0.0493895415538779
320	0.0493666848883966
318	0.0493853269418384
316	0.049355781948309
314	0.0493883936260066
312	0.0493518072858831
310	0.0493560671429588
308	0.0494662197144444
306	0.0496921595201333
304	0.0498173723628903
302	0.0500058469230171
300	0.0501015582644477
298	0.0503894856014123
296	0.0473617391466286
294	0.0475629258804013
292	0.0478324787445565
290	0.0480314637066455
288	0.0482377187810174
286	0.0484048858657573
284	0.0486270053746564
282	0.0487430490717052
280	0.0489323514666542
278	0.0491679069027609
276	0.0492382653129812
274	0.0493876200284889
272	0.049413780743698
270	0.0495151143129451
268	0.0495583869115921
266	0.0494307219881964
264	0.0494568046736233
262	0.0494895088336293
260	0.0494875576465121
258	0.0493743813190107
256	0.0493556345785158
254	0.0492920584440993
252	0.0492273638032082
250	0.0492227702943207
248	0.0491347411928009
246	0.0492286964181016
244	0.0493763061366123
242	0.0495683297387746
240	0.0497960225907402
238	0.050113194814911
236	0.0506867729016752
234	0.0512336393531715
232	0.051839414744138
230	0.0526625027735286
